block_id,event_count,unique_templates,unique_components,total_ip_count,exception_event,verification_event,delete_event,allocate_event,trace_time_difference,prediction,anomaly_score,anomaly
blk_5176179471361959897,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5176855630425795751,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5178539130945718870,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5183831565578080242,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_5203504995927133832,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5209577451013188921,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5210211633167259832,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5216491057643255876,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5225719677049010638,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5240632065631390212,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5250287988089075029,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5256716488526744434,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5262186175243998904,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5272005015837990021,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5272731391668336674,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5272761429354463572,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5277338321835341602,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5335498635665743905,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5348548743130215090,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5379939266348893280,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5385121219895615240,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5390763359901143305,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5402003568334525940,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5406084276349645828,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_541463031152673662,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5453150794205420798,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5454332143498402824,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5454423648092670683,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5489815612272797790,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5491101910066444061,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5496448884081025648,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_549647953114643908,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5505696082121135363,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5525607749827896334,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5528471097481810388,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5547569777499890340,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_5565611615515783341,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5570475465835003801,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5572208681898881669,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5574898547439146021,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_557803157214911261,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5580254744888391593,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_559204981722276126,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_5600017220681756254,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_560063894682806537,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5602895463700536678,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_561417755647618727,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5616920288053661280,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5641239200978828454,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5646792755154529338,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5648034804629064273,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5663417083925711869,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_566413670355737377,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5668137923110942035,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5689009809369418749,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5689516499354445029,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5701964561533648583,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5702487846232575705,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5708405953850477535,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_570916157110129687,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_572492839287299681,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5729560286355779655,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5733038550092620376,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5736622945587812309,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5739119717322549945,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5760391051658436046,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5771906433100975293,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5781019224640206392,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5781791720343455145,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_578261619176233743,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5782729236964719738,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_5792489080791696128,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5806397523737304814,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5809900021002850724,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5813361416484537967,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5813923864071791162,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5816171803790152026,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5834218936335592624,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5844313985011885282,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_5868517220927475394,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_5872617224009342667,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_5881782374981838094,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5894088883762961800,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_5905689738251144455,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5905933788014151041,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_5912213716795619450,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_591323161994959677,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5915244038969911075,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5938666289587069744,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5948455948626091880,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_5952254363678329024,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5953577136151423920,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5955377624764578810,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5963655886023015963,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5963816136267066159,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_5971534893446541111,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_5977008528949258706,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5983149244832683042,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_5989505185938770383,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6000837850922531821,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6002109944224710483,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6017354285686373326,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6030936529326346827,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6031076349976322578,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6039898256291822367,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6048652012880073760,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6051144263842600010,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6054235487623373096,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6055109613223910610,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6077744985764117617,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6080034782037237879,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6085274723649229095,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6085442148007558065,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_608957629753483727,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6093743385844975689,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6093858391888371854,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6095704128062577668,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6105506155797750768,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6106884317961925960,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_6107935679779418195,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6108023147232847992,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6123232805286187512,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6125469222540396851,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6137960563260046065,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6138894560185644209,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6140788650991100539,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6147898566868510104,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6148201552996212693,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6163400028286940197,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6170586659371027531,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6178964531181542074,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6204056282927975796,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_621685330749869453,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6223504502438507199,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6238543795209416553,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6241141267506413726,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_6245594177708848366,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6285161494041403917,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6296828743242110158,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6308888821787547357,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6323743466920239525,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6324712740029479576,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6329639726609402522,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6332892729727950039,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_6338761369201338121,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6373260430960091026,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6374836031306809839,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6392434729242722288,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6398122733993275620,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6400082566804273401,2,2,2,2,0,0,0,1,41,-1,-0.0620374045712061,ANOMALY
blk_6406847509870023726,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6413710007211667486,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6413965758113058023,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_641646158310569454,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6417614801998326532,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6445339027653789144,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6446927133528675675,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6451403582950672007,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6465095458973828118,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6489659315944341351,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6490003020931145707,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6491424745418112176,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6491888411266994867,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6497260538939100482,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6499414220139660338,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6514181997629420906,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6516880861186877710,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6534693994677948144,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6542592144596063478,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6547729596040509998,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6552418180158772377,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6556854018013706836,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6563909003697001371,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6585429064641693815,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6601059760261449131,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6610244864386894422,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6628512193350164674,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6640583412927022083,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6655622109568310643,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_666713934549639791,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6672666770563118759,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6675543598756975559,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6675564098604634452,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_668295516093167045,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6685663454079607598,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6686361711974377273,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6690143611140381289,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6695517786834913217,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6698851413708497072,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6702054389824523327,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_6730979070070986233,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_673825774073966710,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6745520736924802462,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6746178639682808096,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6748710057489679257,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6749232449432458524,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_6763863888784019261,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6791628131402590260,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_679168189072909208,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6799391641508508235,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6807535563873595117,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6809155287484296510,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6818232325322327288,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6828121630547887549,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6828263829429857572,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6855535886504612774,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6868050965297613251,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6880728743505526406,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6881216037013929188,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_6888300867578983331,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6894918622505820383,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_691517018986659607,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6918427074195439966,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6921674711959888070,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_692184983396207285,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6928449948805597176,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_6943254721518837570,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6973321719929905054,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_6975937964598933356,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_6988110707613820142,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_6996194389878584395,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_699651392443620263,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7016884347337429710,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7017399031777870797,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_703046261120042821,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_703049809255765647,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_703387617548630438,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7045475543362904558,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7048740572660501729,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7061131805920430446,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_706826531153199550,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_707166530951154301,2,2,2,1,0,0,0,0,0,1,0.07601282100117834,NORMAL
blk_7078766226078740026,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_708101772844351082,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7090935285617451450,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7094265091490664593,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_70980361971054326,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7108974241330205218,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_712730845180531820,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7128370237687728475,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7154985168984871115,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_7177118590277025973,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7190156588310412626,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7193551490488433552,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7194943883245628915,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7197514030988119866,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7206839389762980382,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7213990003235926706,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7224257732880626802,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7227035060836018780,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7229716389774599497,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_727000711161641724,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7275457888263057111,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_728165942214842306,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7294821275446427348,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7297060562345904886,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7323287581932922676,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7324196727355442810,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7330803663603700184,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7336636250384047238,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_73389299186801686,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_7345322407792942877,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7347539858784653625,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7360639743953947587,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7400944190976416273,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7412933088374169877,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7413830214932763926,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7415823309220171667,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7430820184211246929,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7434237665308221519,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7439201509602018752,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7453815855294711849,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7463248820468902190,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7473411975130090672,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7474737521119026445,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7481361125021302112,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7484759945731484842,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7489155602821840025,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_7500282100357271699,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7501235595045510958,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7505828172725463922,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_7513976340045981966,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7517964792804498202,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_7519257846502835091,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_752365829198406123,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7533949673910842243,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7534378757788640871,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_753559000954836892,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7535677865140289610,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7541621664406141215,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7550266985912909372,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_755689327380778318,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7572868180557515526,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7577595658377008671,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7580930377559819562,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7583807825342916938,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7589872946955471867,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_7603278760520020831,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_7606019272539977822,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_7625391056418655045,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7627900514276120558,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_7654726977769174867,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7661189768086976193,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_7672124247291403094,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
