date,time,log_id,level,component,message,event_template,template_frequency,block_id,events_in_trace
81110,103729,19,INFO,dfs.FSDataset,Deleting block blk_8492196963764530259 file /mnt/hadoop/dfs/data/current/subdir45/blk_8492196963764530259,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir45/<BLOCK>,2,blk_8492196963764530259,1
81110,103731,19,INFO,dfs.FSDataset,Deleting block blk_7942183449206967755 file /mnt/hadoop/dfs/data/current/subdir30/blk_7942183449206967755,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir30/<BLOCK>,5,blk_7942183449206967755,1
81110,103734,19,INFO,dfs.FSDataset,Deleting block blk_6223504502438507199 file /mnt/hadoop/dfs/data/current/subdir0/blk_6223504502438507199,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir0/<BLOCK>,5,blk_6223504502438507199,1
81110,103735,19,INFO,dfs.FSDataset,Deleting block blk_7519257846502835091 file /mnt/hadoop/dfs/data/current/subdir15/blk_7519257846502835091,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir15/<BLOCK>,7,blk_7519257846502835091,1
81110,103739,19,INFO,dfs.FSDataset,Deleting block blk_5272005015837990021 file /mnt/hadoop/dfs/data/current/subdir0/blk_5272005015837990021,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir0/<BLOCK>,5,blk_5272005015837990021,1
81110,103743,19,INFO,dfs.FSDataset,Deleting block blk_7090935285617451450 file /mnt/hadoop/dfs/data/current/subdir60/blk_7090935285617451450,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir60/<BLOCK>,4,blk_7090935285617451450,1
81110,103749,19,INFO,dfs.FSDataset,Deleting block blk_8145984793403459836 file /mnt/hadoop/dfs/data/current/blk_8145984793403459836,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/<BLOCK>,15,blk_8145984793403459836,1
81110,103755,19,INFO,dfs.FSDataset,Deleting block blk_7603278760520020831 file /mnt/hadoop/dfs/data/current/subdir59/blk_7603278760520020831,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir59/<BLOCK>,4,blk_7603278760520020831,1
81110,103801,19,INFO,dfs.FSDataset,Deleting block blk_9169945668827621796 file /mnt/hadoop/dfs/data/current/subdir50/blk_9169945668827621796,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir50/<BLOCK>,2,blk_9169945668827621796,1
81110,103812,9115,INFO,dfs.DataNode$PacketResponder,Received block blk_-5668584889663038916 of size 67108864 from /10.250.9.207,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5668584889663038916,1
81110,103818,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_5277338321835341602 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_5277338321835341602,1
81110,103819,19,INFO,dfs.FSDataset,Deleting block blk_6973321719929905054 file /mnt/hadoop/dfs/data/current/subdir14/blk_6973321719929905054,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir14/<BLOCK>,4,blk_6973321719929905054,1
81110,103821,19,INFO,dfs.FSDataset,Deleting block blk_5948455948626091880 file /mnt/hadoop/dfs/data/current/subdir28/blk_5948455948626091880,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir28/<BLOCK>,4,blk_5948455948626091880,1
81110,103827,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-3684613761619321001 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-3684613761619321001,1
81110,103840,19,INFO,dfs.FSDataset,Deleting block blk_6497260538939100482 file /mnt/hadoop/dfs/data/current/subdir46/blk_6497260538939100482,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir46/<BLOCK>,5,blk_6497260538939100482,1
81110,103840,9117,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6991853982611346454 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6991853982611346454,1
81110,103850,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000056_0/part-00056. blk_6140788650991100539,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000056_0/part-<NUM>. <BLOCK>,1,blk_6140788650991100539,1
81110,103922,19,INFO,dfs.FSDataset,Deleting block blk_7754477838724397551 file /mnt/hadoop/dfs/data/current/subdir46/blk_7754477838724397551,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir46/<BLOCK>,5,blk_7754477838724397551,1
81110,104018,9085,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3452734573703603740 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-3452734573703603740,1
81110,104047,8882,INFO,dfs.DataNode$PacketResponder,Received block blk_-4034227974316905164 of size 67108864 from /10.250.15.198,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-4034227974316905164,1
81110,104224,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000346_0/part-00346. blk_-2016403519138424998,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000346_0/part-<NUM>. <BLOCK>,1,blk_-2016403519138424998,1
81110,104231,8978,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2972699288862031202 src: /10.250.5.161:51077 dest: /10.250.5.161:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_2972699288862031202,1
81110,104309,9091,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4956232013010963754 src: /10.251.126.22:58984 dest: /10.251.126.22:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-4956232013010963754,1
81110,104321,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_8894334107354324777,1
81110,104357,9263,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6035642070260562886 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6035642070260562886,1
81110,104401,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_4802366409699286298 size 3547304,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_4802366409699286298,1
81110,104404,9034,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1753161039594546561 src: /10.251.203.149:33685 dest: /10.251.203.149:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-1753161039594546561,1
81110,104407,9110,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_859668537217019080 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_859668537217019080,1
81110,104600,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121. blk_-2073265102548439691,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-<NUM>. <BLOCK>,1,blk_-2073265102548439691,1
81110,104825,9232,INFO,dfs.DataNode$PacketResponder,Received block blk_3083630442630693250 of size 67108864 from /10.251.215.70,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_3083630442630693250,1
81110,104834,9213,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4624597753370705281 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-4624597753370705281,1
81110,104839,9163,INFO,dfs.DataNode$PacketResponder,Received block blk_-5236578579938215340 of size 67108864 from /10.250.7.244,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5236578579938215340,1
81110,104847,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-6592952246351162022 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-6592952246351162022,1
81110,104914,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-3329473910909732817,1
81110,105000,19,INFO,dfs.FSDataset,Deleting block blk_-1347057913082589493 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir56/<BLOCK>,4,blk_-1347057913082589493,1
81110,105149,9274,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8198423074054354279 src: /10.251.203.149:46429 dest: /10.251.203.149:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-8198423074054354279,1
81110,105203,9267,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_391813102554451063 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_391813102554451063,1
81110,105219,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-6449891932967810179 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-6449891932967810179,1
81110,105252,9416,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8563999607069929505 src: /10.251.107.19:60076 dest: /10.251.107.19:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-8563999607069929505,1
81110,105345,19,INFO,dfs.FSDataset,Deleting block blk_-4304240611296196935 file /mnt/hadoop/dfs/data/current/subdir55/blk_-4304240611296196935,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir55/<BLOCK>,3,blk_-4304240611296196935,1
81110,105456,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_-3663004104512304532 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-3663004104512304532,1
81110,105512,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000749_0/part-00749. blk_-6909607053783233975,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000749_0/part-<NUM>. <BLOCK>,1,blk_-6909607053783233975,1
81110,105521,9428,INFO,dfs.DataNode$PacketResponder,Received block blk_-2141627858612526069 of size 67108864 from /10.251.111.37,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-2141627858612526069,1
81110,105553,9531,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5272731391668336674 src: /10.250.6.191:46509 dest: /10.250.6.191:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_5272731391668336674,1
81110,105607,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_5491101910066444061 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_5491101910066444061,1
81110,105628,19,INFO,dfs.FSDataset,Deleting block blk_5075966182561035053 file /mnt/hadoop/dfs/data/current/subdir53/blk_5075966182561035053,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir53/<BLOCK>,4,blk_5075966182561035053,1
81110,105910,9510,INFO,dfs.DataNode$PacketResponder,Received block blk_-5421365489363678155 of size 67108864 from /10.251.122.38,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5421365489363678155,1
81110,105927,9498,INFO,dfs.DataNode$PacketResponder,Received block blk_2294700909811950327 of size 67108864 from /10.251.90.64,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_2294700909811950327,1
81110,110021,9609,INFO,dfs.DataNode$PacketResponder,Received block blk_7224257732880626802 of size 67108864 from /10.251.122.79,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_7224257732880626802,1
81110,110036,9429,INFO,dfs.DataNode$PacketResponder,Received block blk_-8049908920306758342 of size 67108864 from /10.251.73.220,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-8049908920306758342,1
81110,110055,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6582383997201802925 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-6582383997201802925,1
81110,110059,9428,INFO,dfs.DataNode$PacketResponder,Received block blk_6746178639682808096 of size 67108864 from /10.251.125.174,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_6746178639682808096,1
81110,110101,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-5363213609331400263 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5363213609331400263,1
81110,110155,9579,INFO,dfs.DataNode$PacketResponder,Received block blk_-5586529360624346565 of size 67108864 from /10.251.43.115,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5586529360624346565,1
81110,110208,9551,INFO,dfs.DataNode$PacketResponder,Received block blk_2063252936853409868 of size 67108864 from /10.251.43.192,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_2063252936853409868,1
81110,110324,8497,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8752665860595246441 src: /10.251.70.5:44006 dest: /10.251.70.5:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_8752665860595246441,1
81110,110353,9313,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2974262690755997396 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_2974262690755997396,1
81110,110627,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.213:50010 is added to blk_-7030770677241078854 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-7030770677241078854,1
81110,110827,9664,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3318864983801406136 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_3318864983801406136,1
81110,110921,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001197_0/part-01197. blk_-5255262711039499896,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001197_0/part-<NUM>. <BLOCK>,1,blk_-5255262711039499896,1
81110,110933,9676,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3612946656596896413 src: /10.251.105.189:48488 dest: /10.251.105.189:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-3612946656596896413,1
81110,110942,9749,INFO,dfs.DataNode$PacketResponder,Received block blk_8751697793900992450 of size 67108864 from /10.251.71.16,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_8751697793900992450,1
81110,111026,9675,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5816171803790152026 src: /10.251.194.102:43940 dest: /10.251.194.102:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_5816171803790152026,1
81110,111043,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-6068587951382721748 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-6068587951382721748,1
81110,111043,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001353_0/part-01353. blk_5782729236964719738,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001353_0/part-<NUM>. <BLOCK>,1,blk_5782729236964719738,1
81110,111229,9504,INFO,dfs.DataNode$PacketResponder,Received block blk_-2856928563366064757 of size 67108864 from /10.251.42.9,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-2856928563366064757,1
81110,111248,9723,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8348114876238571434 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_8348114876238571434,1
81110,111308,9973,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1744485040428751334 src: /10.250.5.237:52234 dest: /10.250.5.237:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_1744485040428751334,1
81110,111404,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001495_0/part-01495. blk_-7592643790414500555,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001495_0/part-<NUM>. <BLOCK>,1,blk_-7592643790414500555,1
81110,111405,9848,INFO,dfs.DataNode$PacketResponder,Received block blk_-5960135894031733009 of size 67108864 from /10.251.126.83,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5960135894031733009,1
81110,111409,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.143:50010 is added to blk_8952177028039691517 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_8952177028039691517,1
81110,111415,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_939695665085237271 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_939695665085237271,1
81110,111547,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001587_0/part-01587. blk_6374836031306809839,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001587_0/part-<NUM>. <BLOCK>,1,blk_6374836031306809839,1
81110,111638,10033,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1394107495884949139 src: /10.250.10.100:33314 dest: /10.250.10.100:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_1394107495884949139,1
81110,111647,9920,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1751996688557225241 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-1751996688557225241,1
81110,111650,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-3990317238913332296 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-3990317238913332296,1
81110,111732,9557,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7837529475466774167 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_7837529475466774167,1
81110,111748,9582,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1057763407402503745 src: /10.251.30.134:36059 dest: /10.251.30.134:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_1057763407402503745,1
81110,111807,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_8988793695103110546 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_8988793695103110546,1
81110,111826,9879,INFO,dfs.DataNode$PacketResponder,Received block blk_-5340841684362207777 of size 67108864 from /10.251.198.33,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5340841684362207777,1
81110,111909,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.99:50010 is added to blk_-2600305892036631113 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-2600305892036631113,1
